ts,freeGiB,guests,guestMB,renode,renodeMB,pwsh,pwshMB,cpu,supervisors,supervisorMB
09:45:31,6.24,1,18,0,0,17,1876,0,0,0
09:45:37,6.24,1,19,0,0,17,1876,3,0,0
09:45:43,6.23,1,20,0,0,17,1877,0,0,0
09:45:49,6.23,1,21,0,0,17,1877,0,0,0
09:45:56,6.24,1,22,0,0,17,1878,2,0,0
09:46:02,6.23,1,22,0,0,17,1878,2,0,0
09:46:08,6.23,1,23,0,0,17,1876,1,0,0
09:46:14,6.23,1,24,0,0,17,1876,1,0,0
09:46:20,6.23,1,25,0,0,17,1876,0,0,0
09:46:26,6.24,1,26,0,0,17,1870,0,0,0
09:46:33,5.39,1,980,0,0,17,1870,0,0,0
09:46:39,5.37,1,983,0,0,17,1870,1,0,0
09:46:45,6.24,0,0,0,0,15,1664,41,0,0
09:46:51,5.79,0,0,0,0,15,1662,7,0,0
09:46:57,5.77,0,0,0,0,14,1563,2,0,0
09:47:03,5.84,0,0,0,0,13,1462,0,0,0
09:47:10,5.83,0,0,0,0,13,1462,1,0,0
09:47:16,5.83,0,0,0,0,13,1462,4,0,0
09:47:22,5.75,0,0,0,0,14,1621,8,0,0
09:47:28,5.86,0,0,0,0,13,1462,3,0,0
09:47:34,5.86,0,0,0,0,13,1462,1,0,0
09:47:40,5.87,0,0,0,0,13,1462,0,0,0
09:47:47,5.86,0,0,0,0,13,1462,2,0,0
09:47:53,5.87,0,0,0,0,13,1462,2,0,0
09:47:59,6.18,0,0,0,0,13,1462,0,0,0
09:48:05,6.18,0,0,0,0,13,1462,0,0,0
09:48:11,6.17,0,0,0,0,13,1462,1,0,0
09:48:17,6.16,0,0,0,0,13,1462,3,0,0
09:48:24,6.21,0,0,0,0,13,1462,2,0,0
09:48:30,6.21,0,0,0,0,13,1462,9,0,0
09:48:36,6.23,0,0,0,0,13,1462,2,0,0
09:48:42,6.23,0,0,0,0,13,1462,4,0,0
09:48:48,6.22,0,0,0,0,13,1462,2,0,0
09:48:54,6.26,0,0,0,0,13,1462,3,0,0
09:49:01,6.22,0,0,0,0,15,1584,16,0,0
09:49:07,6.1,1,8,0,0,16,1764,2,0,0
09:49:13,6.11,1,9,0,0,16,1765,0,0,0
09:49:19,6.1,1,10,0,0,16,1765,1,0,0
09:49:25,6.11,1,11,0,0,16,1764,3,0,0
09:49:31,6.11,1,11,0,0,16,1764,3,0,0
09:49:37,6.11,1,12,0,0,16,1758,4,0,0
09:49:44,6.1,1,13,0,0,16,1758,5,0,0
09:49:50,6.11,1,14,0,0,16,1758,6,0,0
09:49:56,6.12,1,15,0,0,16,1758,5,0,0
09:50:02,6.11,1,15,0,0,16,1759,5,0,0
09:50:08,6.11,1,16,0,0,16,1759,4,0,0
09:50:14,6.1,1,17,0,0,16,1759,4,0,0
09:50:21,6.12,1,18,0,0,16,1760,9,0,0
09:50:27,6.13,1,19,0,0,16,1760,4,0,0
09:50:33,6.12,1,19,0,0,16,1761,8,0,0
09:50:39,6.12,1,20,0,0,16,1761,11,0,0
09:50:45,6.12,1,21,0,0,16,1762,5,0,0
09:50:52,6.12,1,22,0,0,16,1762,26,0,0
09:50:58,6.14,1,22,0,0,16,1763,22,0,0
09:51:04,6.14,1,23,0,0,16,1763,15,0,0
09:51:10,6.14,1,24,0,0,16,1763,8,0,0
09:51:16,6.13,1,25,0,0,16,1763,12,0,0
09:51:22,6.14,1,26,0,0,16,1761,20,0,0
09:51:29,5.2,1,980,0,0,16,1761,21,0,0
09:51:35,5.19,1,983,0,0,16,1761,1,0,0
09:51:41,5.91,0,0,0,0,14,1554,26,0,0
09:51:47,5.79,0,0,0,0,13,1463,4,0,0
09:51:53,5.79,0,0,0,0,13,1463,0,0,0
09:51:59,5.79,0,0,0,0,13,1463,0,0,0
09:52:06,5.73,0,0,0,0,15,1618,6,0,0
09:52:12,5.78,0,0,0,0,13,1463,2,0,0
09:52:18,5.88,0,0,0,0,13,1463,0,0,0
09:52:24,5.76,0,0,0,0,15,1633,7,0,0
09:52:30,5.65,0,0,0,0,18,1902,3,0,0
09:52:36,5.56,0,0,0,0,18,1957,2,0,0
09:52:43,5.59,1,17,0,0,18,1953,3,0,0
09:52:49,5.73,1,58,0,0,18,1962,11,0,0
09:52:55,5.77,1,30,0,0,18,1957,4,0,0
09:53:01,5.85,0,0,0,0,17,1850,1,0,0
09:53:07,5.81,1,38,0,0,17,1867,8,0,0
09:53:14,5.7,1,43,0,0,17,1896,11,0,0
09:53:20,5.42,1,486,0,0,18,1916,21,0,0
09:53:26,5.42,1,487,0,0,17,1885,13,0,0
09:53:32,5.43,1,488,0,0,17,1885,6,0,0
09:53:38,5.46,1,488,0,0,17,1868,0,0,0
09:53:45,5.47,1,489,0,0,17,1867,2,0,0
09:53:51,5.47,1,490,0,0,17,1866,1,0,0
09:53:57,5.47,1,491,0,0,17,1866,0,0,0
09:54:03,5.47,1,491,0,0,17,1866,2,0,0
09:54:09,5.47,1,492,0,0,17,1867,1,0,0
09:54:15,5.47,1,493,0,0,17,1866,3,0,0
09:54:22,5.47,1,493,0,0,17,1866,1,0,0
09:54:28,5.49,1,494,0,0,17,1866,4,0,0
09:54:34,5.5,1,495,0,0,17,1866,2,0,0
09:54:40,5.49,1,496,0,0,17,1866,13,0,0
09:54:46,5.49,1,496,0,0,17,1866,3,0,0
09:54:52,5.5,1,497,0,0,17,1866,2,0,0
09:54:58,5.49,1,498,0,0,17,1866,1,0,0
09:55:05,5.49,1,498,0,0,17,1866,2,0,0
09:55:11,5.48,1,499,0,0,17,1871,3,0,0
09:55:17,5.5,1,500,0,0,17,1871,1,0,0
09:55:23,5.51,1,500,0,0,17,1871,4,0,0
09:55:29,5.52,1,501,0,0,17,1871,1,0,0
09:55:35,5.55,1,488,0,0,17,1868,5,0,0
09:55:42,5.54,1,489,0,0,17,1869,7,0,0
09:55:48,5.54,1,489,0,0,17,1869,4,0,0
09:55:54,5.56,1,490,0,0,17,1869,0,0,0
09:56:00,6.02,1,8,0,0,17,1879,3,0,0
09:56:06,6.01,1,9,0,0,17,1879,5,0,0
09:56:12,6.01,1,10,0,0,17,1880,10,0,0
09:56:19,6.01,1,11,0,0,17,1877,5,0,0
09:56:25,6,1,12,0,0,17,1874,5,0,0
09:56:31,6,1,12,0,0,17,1873,4,0,0
09:56:37,6,1,13,0,0,17,1878,7,0,0
09:56:43,6,1,14,0,0,17,1878,16,0,0
09:56:49,6,1,15,0,0,17,1878,13,0,0
09:56:56,6,1,16,0,0,17,1878,9,0,0
09:57:02,6,1,16,0,0,17,1878,14,0,0
09:57:08,5.99,1,17,0,0,17,1879,1,0,0
09:57:14,5.98,1,18,0,0,17,1879,2,0,0
09:57:20,5.99,1,19,0,0,17,1880,3,0,0
09:57:26,6,1,19,0,0,17,1881,0,0,0
09:57:33,5.99,1,20,0,0,17,1882,1,0,0
09:57:39,5.99,1,21,0,0,17,1882,0,0,0
09:57:45,6.01,1,22,0,0,17,1883,0,0,0
09:57:51,6,1,23,0,0,17,1883,3,0,0
09:57:57,6.01,1,23,0,0,17,1883,2,0,0
09:58:03,5.97,1,24,0,0,17,1883,0,0,0
09:58:10,5.96,1,25,0,0,17,1883,0,0,0
09:58:16,5.96,1,26,0,0,17,1882,7,0,0
09:58:22,5.02,1,981,0,0,17,1882,6,0,0
09:58:28,5,1,1035,0,0,17,1882,1,0,0
09:58:34,5.72,0,0,0,0,15,1675,20,0,0
09:58:40,5.02,1,429,0,0,16,1854,0,0,0
09:58:47,5.15,0,0,0,0,16,1846,5,0,0
09:58:53,5.16,0,0,0,0,16,2174,8,0,0
09:58:59,5.01,1,395,0,0,18,1994,0,0,0
09:59:05,5.38,0,0,0,0,18,1998,12,0,0
09:59:11,5.78,0,0,0,0,14,1581,2,0,0
09:59:18,5.87,0,0,0,0,13,1462,3,0,0
09:59:24,5.86,0,0,0,0,13,1462,9,0,0
09:59:30,5.84,0,0,0,0,13,1462,5,0,0
09:59:36,5.85,0,0,0,0,13,1462,0,0,0
09:59:42,6.03,0,0,0,0,14,1564,4,0,0
09:59:48,6.11,0,0,0,0,13,1462,0,0,0
09:59:55,6.08,0,0,0,0,13,1462,0,0,0
10:00:01,6.06,0,0,0,0,13,1462,0,0,0
10:00:07,6.09,0,0,0,0,13,1462,3,0,0
10:00:13,6.09,0,0,0,0,13,1462,8,0,0
10:00:19,6.11,0,0,0,0,13,1462,3,0,0
10:00:25,6.11,0,0,0,0,13,1462,6,0,0
10:00:31,6.06,0,0,0,0,14,1556,6,0,0
10:00:38,6.13,0,0,0,0,14,1497,9,0,0
10:00:44,6.13,0,0,0,0,13,1462,5,0,0
10:00:50,6.12,0,0,0,0,13,1462,3,0,0
10:00:56,6.08,0,0,0,0,13,1462,7,0,0
10:01:02,5.82,0,0,0,0,17,1863,16,0,0
10:01:09,5.65,1,60,0,0,16,1932,6,0,0
10:01:15,5.72,0,0,0,0,17,1996,7,0,0
10:01:21,5.7,1,50,0,0,16,1924,9,0,0
10:01:27,5.67,1,81,0,0,16,1931,3,0,0
10:01:33,5.74,1,29,0,0,16,1938,7,0,0
10:01:39,5.72,1,22,0,0,16,1957,11,0,0
10:01:46,5.7,1,51,0,0,16,1960,7,0,0
10:01:52,5.7,1,59,0,0,16,1959,4,0,0
10:01:58,5.73,1,60,0,0,16,1939,4,0,0
10:02:04,5.72,1,60,0,0,16,1938,0,0,0
10:02:10,5.79,0,0,0,0,16,1939,11,0,0
10:02:17,5.76,0,0,0,0,17,2022,16,0,0
10:02:23,5.73,1,46,0,0,16,1937,8,0,0
10:02:29,5.74,1,46,0,0,16,1944,4,0,0
10:02:35,5.75,0,0,0,0,17,2038,9,0,0
10:02:41,5.75,1,48,0,0,16,1936,11,0,0
10:02:47,5.75,1,45,0,0,16,1938,21,0,0
10:02:54,5.73,1,45,0,0,16,1939,18,0,0
10:03:00,5.74,1,46,0,0,16,1939,20,0,0
10:03:06,5.74,1,46,0,0,16,1939,11,0,0
10:03:12,5.73,1,61,0,0,16,1940,1,0,0
10:03:18,5.77,0,0,0,0,17,2025,0,0,0
10:03:25,5.75,1,60,0,0,16,1941,0,0,0
10:03:31,5.78,0,0,0,0,17,2007,6,0,0
10:03:37,5.75,1,50,0,0,16,1941,0,0,0
10:03:43,5.74,1,61,0,0,16,1947,4,0,0
10:03:49,5.75,1,46,0,0,16,1947,1,0,0
10:03:56,5.64,0,0,0,0,18,2090,0,0,0
10:04:02,5.68,1,46,0,0,17,2082,1,0,0
10:04:08,5.67,1,46,0,0,17,2080,3,0,0
10:04:14,5.67,1,47,0,0,17,2084,8,0,0
10:04:20,5.67,1,48,0,0,17,2086,0,0,0
10:04:27,5.19,0,0,0,0,18,2124,2,0,0
10:04:33,4.86,1,46,0,0,17,2082,9,0,0
10:04:39,4.89,1,46,0,0,17,2080,2,0,0
10:04:45,4.71,1,46,0,0,17,2082,7,0,0
10:04:51,4.71,1,46,0,0,17,2077,4,0,0
10:04:58,4.78,1,39,0,0,17,2086,3,0,0
10:05:04,4.86,1,46,0,0,17,2091,8,0,0
10:05:10,4.86,1,46,0,0,17,2097,0,0,0
10:05:16,4.86,1,47,0,0,17,2096,0,0,0
10:05:22,4.86,1,48,0,0,17,2098,10,0,0
10:05:29,4.84,0,0,0,0,18,2223,7,0,0
10:05:35,4.85,1,46,0,0,17,2081,0,0,0
10:05:41,4.85,1,46,0,0,17,2081,3,0,0
10:05:47,4.85,1,47,0,0,17,2081,3,0,0
10:05:53,4.86,1,47,0,0,17,2073,1,0,0
10:06:00,4.86,1,48,0,0,17,2073,5,0,0
10:06:06,4.87,0,0,0,0,18,2186,1,0,0
10:06:12,4.88,1,51,0,0,17,2075,1,0,0
10:06:18,4.87,1,61,0,0,17,2075,1,0,0
10:06:24,4.87,1,71,0,0,17,2066,4,0,0
10:06:31,4.95,1,80,0,0,17,1971,10,0,0
10:06:37,4.95,1,80,0,0,17,1972,3,0,0
10:06:43,4.94,1,80,0,0,17,1977,0,0,0
10:06:49,5.03,0,0,0,0,17,1978,17,0,0
10:06:55,5.03,1,46,0,0,16,1873,0,0,0
10:07:02,5.03,1,46,0,0,16,1873,5,0,0
10:07:08,5.03,1,47,0,0,16,1873,4,0,0
10:07:14,5.06,0,0,0,0,17,1917,21,0,0
10:07:20,4.99,0,0,0,0,17,2026,11,0,0
10:07:26,5,0,0,0,0,17,2029,0,0,0
10:07:32,4.99,0,0,0,0,17,2030,8,0,0
10:07:39,4.99,0,0,0,0,17,2025,12,0,0
10:07:45,5.04,1,46,0,0,16,1872,8,0,0
10:07:51,5.04,1,46,0,0,16,1872,7,0,0
10:07:57,5.05,1,46,0,0,16,1872,20,0,0
10:08:04,5.05,1,46,0,0,16,1872,22,0,0
10:08:10,5.04,1,45,0,0,16,1872,6,0,0
10:08:16,5.05,1,45,0,0,16,1872,5,0,0
10:08:22,5.06,1,46,0,0,16,1872,4,0,0
10:08:28,5.06,1,46,0,0,16,1872,12,0,0
10:08:35,5.06,1,46,0,0,16,1871,11,0,0
10:08:41,5.28,1,46,0,0,16,1871,16,0,0
10:08:47,5.28,1,46,0,0,16,1871,13,0,0
10:08:54,5.28,1,46,0,0,16,1871,5,0,0
10:09:00,5.28,0,0,0,0,18,1962,19,0,0
10:09:06,5.23,1,46,0,0,17,1976,31,0,0
10:09:12,5.23,1,46,0,0,17,1978,20,0,0
10:09:18,5.22,1,46,0,0,17,1976,21,0,0
10:09:25,5.22,1,47,0,0,17,1975,23,0,0
10:09:31,5.22,1,47,0,0,17,1976,1,0,0
10:09:37,5.23,1,46,0,0,17,1978,1,0,0
10:09:43,5.22,1,48,0,0,17,1981,3,0,0
10:09:49,5.27,0,0,0,0,17,1982,4,0,0
10:09:56,5.26,1,47,0,0,16,1877,2,0,0
10:10:02,5.27,1,47,0,0,16,1874,1,0,0
10:10:08,5.27,0,0,0,0,18,2007,0,0,0
10:10:14,5.17,1,46,0,0,17,1992,0,0,0
10:10:20,5.26,1,47,0,0,17,1994,3,0,0
10:10:27,5.25,1,48,0,0,17,1991,2,0,0
10:10:33,5.28,1,38,0,0,17,1978,3,0,0
10:10:39,5.26,1,46,0,0,17,1980,4,0,0
10:10:45,5.3,1,47,0,0,17,1978,2,0,0
10:10:51,5.32,1,7,0,0,17,1996,1,0,0
10:10:57,5.2,1,166,0,0,17,1997,1,0,0
10:11:04,5.18,1,179,0,0,17,1997,2,0,0
10:11:10,5.18,1,179,0,0,17,1997,1,0,0
10:11:16,5.18,1,179,0,0,17,1997,0,0,0
10:11:22,5.18,1,179,0,0,17,1996,0,0,0
10:11:28,5.18,1,176,0,0,17,1996,0,0,0
10:11:34,5.18,1,176,0,0,17,1996,3,0,0
10:11:41,5.18,1,176,0,0,17,1996,3,0,0
10:11:47,5.18,1,176,0,0,17,1996,2,0,0
10:11:53,5.19,1,176,0,0,17,1989,1,0,0
10:11:59,5.2,1,176,0,0,17,1983,1,0,0
10:12:05,5.27,1,175,0,0,17,1983,0,0,0
10:12:11,5.27,1,175,0,0,17,1983,1,0,0
10:12:18,5.28,1,175,0,0,17,1983,2,0,0
10:12:24,5.27,1,175,0,0,17,1983,3,0,0
10:12:30,5.27,1,175,0,0,17,1983,6,0,0
10:12:36,5.43,0,0,0,0,17,1995,6,0,0
10:12:42,5.42,0,0,0,0,17,2018,19,0,0
10:12:49,5.41,0,0,0,0,17,2006,2,0,0
10:12:55,5.41,0,0,0,0,17,2006,6,0,0
10:13:01,5.41,0,0,0,0,17,2000,3,0,0
10:13:07,5.4,0,0,0,0,18,2043,40,0,0
10:13:14,5.39,0,0,0,0,17,1999,6,0,0
10:13:20,5.41,0,0,0,0,17,1999,3,0,0
10:13:26,5.37,0,0,0,0,18,2084,17,0,0
10:13:32,5.39,0,0,0,0,17,1999,8,0,0
10:13:39,5.31,0,0,0,0,18,2004,20,0,0
10:13:45,5.33,0,0,0,0,17,2009,23,0,0
10:13:51,5.3,0,0,0,0,17,2024,28,0,0
10:13:57,5.34,1,163,0,0,17,1987,10,0,0
10:14:04,5.32,1,163,0,0,17,1988,15,0,0
10:14:10,5.32,1,163,0,0,17,1988,17,0,0
10:14:16,5.34,1,163,0,0,17,1987,12,0,0
10:14:22,5.36,1,163,0,0,17,1986,11,0,0
10:14:28,5.36,1,160,0,0,17,1986,14,0,0
10:14:34,5.36,1,160,0,0,17,1986,9,0,0
10:14:41,5.31,1,160,0,0,17,1986,31,0,0
10:14:47,5.25,1,160,0,0,17,1986,18,0,0
10:14:53,5.22,1,160,0,0,17,1986,23,0,0
10:14:59,5.21,1,160,0,0,17,1986,28,0,0
10:15:05,5.19,1,160,0,0,18,2062,40,0,0
10:15:12,5.13,1,160,0,0,19,2114,1,0,0
10:15:18,5.09,1,160,0,0,19,2154,3,0,0
10:15:24,5.15,1,160,0,0,18,2069,0,0,0
10:15:30,5.07,1,160,0,0,19,2185,0,0,0
10:15:37,5.31,0,0,0,0,17,1988,8,0,0
10:15:43,5.24,0,0,0,0,17,2013,9,0,0
10:15:49,5.19,0,0,0,0,18,2103,19,0,0
10:15:55,5.21,0,0,0,0,19,2107,51,0,0
10:16:02,5.23,0,0,0,0,18,2078,15,0,0
10:16:08,5.12,0,0,0,0,19,2215,34,0,0
10:16:14,5.17,0,0,0,0,18,2083,1,0,0
10:16:21,5.18,0,0,0,0,17,2000,6,0,0
10:16:27,5.18,0,0,0,0,17,2000,16,0,0
10:16:33,5.22,0,0,0,0,17,2000,3,0,0
10:16:39,5.21,0,0,0,0,18,2079,12,0,0
10:16:46,5.21,0,0,0,0,17,2006,0,0,0
10:16:52,5.16,0,0,0,0,18,2103,6,0,0
10:16:58,5.15,0,0,0,0,20,2173,48,0,0
10:17:04,5.42,0,0,0,0,14,1447,17,0,0
10:17:11,5.43,0,0,0,0,13,1445,3,0,0
10:17:17,5.43,0,0,0,0,14,1494,15,0,0
10:17:23,5.44,0,0,0,0,13,1445,13,0,0
10:17:29,5.43,0,0,0,0,13,1445,0,0,0
10:17:36,5.49,0,0,0,0,13,1445,0,0,0
10:17:42,5.48,0,0,0,0,13,1445,2,0,0
10:17:48,5.37,0,0,0,0,16,1717,6,0,0
10:17:54,5.39,0,0,0,0,15,1631,9,0,0
10:18:00,5.47,0,0,0,0,13,1445,9,0,0
10:18:07,5.43,0,0,0,0,13,1445,2,0,0
10:18:13,5.43,0,0,0,0,14,1530,14,0,0
10:18:19,5.4,0,0,0,0,14,1531,8,0,0
10:18:25,5.43,0,0,0,0,13,1445,6,0,0
10:18:31,5.37,0,0,0,0,15,1606,17,0,0
10:18:38,5.38,0,0,0,0,13,1445,26,0,0
10:18:44,5.35,0,0,0,0,13,1445,15,0,0
10:18:50,5.38,0,0,0,0,13,1445,3,0,0
10:18:56,5.38,0,0,0,0,13,1445,3,0,0
10:19:02,5.42,0,0,0,0,14,1500,4,0,0
10:19:09,5.46,0,0,0,0,13,1445,8,0,0
10:19:15,5.42,0,0,0,0,13,1445,4,0,0
10:19:21,5.46,0,0,0,0,13,1445,1,0,0
10:19:27,5.48,0,0,0,0,14,1496,20,0,0
10:19:33,5.49,0,0,0,0,13,1445,1,0,0
10:19:40,5.57,0,0,0,0,13,1445,0,0,0
10:19:46,5.59,0,0,0,0,13,1445,2,0,0
10:19:52,5.57,0,0,0,0,13,1445,3,0,0
10:19:58,5.59,0,0,0,0,13,1445,5,0,0
10:20:04,5.48,0,0,0,0,15,1659,17,0,0
10:20:10,5.59,0,0,0,0,13,1445,7,0,0
10:20:17,5.6,0,0,0,0,13,1445,9,0,0
10:20:23,5.59,0,0,0,0,13,1445,1,0,0
10:20:29,5.5,0,0,0,0,15,1614,7,0,0
10:20:35,5.49,0,0,0,0,15,1614,5,0,0
10:20:41,5.51,0,0,0,0,15,1614,9,0,0
10:20:47,5.54,0,0,0,0,15,1614,18,0,0
10:20:54,5.56,0,0,0,0,15,1614,12,0,0
10:21:00,5.7,0,0,0,0,15,1611,11,0,0
10:21:06,5.69,0,0,0,0,15,1611,7,0,0
10:21:12,5.65,0,0,0,0,15,1611,5,0,0
10:21:18,5.75,0,0,0,0,14,1500,6,0,0
10:21:25,5.76,0,0,0,0,13,1445,1,0,0
10:21:31,5.71,0,0,0,0,14,1531,2,0,0
10:21:37,5.75,0,0,0,0,13,1445,0,0,0
10:21:43,5.67,0,0,0,0,14,1529,2,0,0
10:21:49,5.59,0,0,0,0,14,1529,0,0,0
10:21:55,5.51,0,0,0,0,14,1534,0,0,0
10:22:02,5.7,0,0,0,0,13,1442,18,0,0
10:22:08,5.7,0,0,0,0,13,1442,3,0,0
10:22:14,5.73,0,0,0,0,13,1442,0,0,0
10:22:20,5.71,0,0,0,0,14,1546,3,0,0
10:22:26,5.77,0,0,0,0,13,1442,2,0,0
10:22:33,5.77,0,0,0,0,13,1442,0,0,0
10:22:39,5.76,0,0,0,0,14,1519,6,0,0
10:22:45,5.79,0,0,0,0,13,1442,0,0,0
10:22:51,5.83,0,0,0,0,13,1442,3,0,0
10:22:57,5.81,0,0,0,0,14,1519,1,0,0
10:23:03,5.77,0,0,0,0,14,1526,1,0,0
10:23:10,5.76,0,0,0,0,14,1527,3,0,0
10:23:16,5.73,0,0,0,0,14,1526,4,0,0
10:23:22,5.78,0,0,0,0,14,1527,2,0,0
10:23:28,5.79,0,0,0,0,14,1525,1,0,0
10:23:34,5.82,0,0,0,0,13,1442,8,0,0
10:23:41,5.82,0,0,0,0,13,1442,4,0,0
10:23:47,5.83,0,0,0,0,13,1442,2,0,0
