ts,freeGiB,guests,guestMB,renode,renodeMB,pwsh,pwshMB,cpu
13:34:23,5.56,5,845,0,0,14,1634,63
13:34:29,6,4,429,0,0,14,1607,73
13:34:35,6.04,4,316,0,0,14,1670,73
13:34:42,5.11,5,1111,0,0,14,1601,73
13:34:48,6.31,2,69,0,0,14,1654,65
13:34:54,6.3,3,94,0,0,14,1709,74
13:35:00,6.29,2,115,0,0,14,1664,62
13:35:06,6.44,3,33,0,0,14,1460,70
13:35:13,6.34,1,87,0,0,14,1567,71
13:35:19,6.29,6,84,0,0,14,1650,71
13:35:25,6.33,5,108,0,0,14,1608,65
13:35:31,6.48,0,0,0,0,14,1511,65
13:35:38,6.6,1,6,0,0,14,1356,13
13:35:44,6.54,1,10,0,0,14,1451,7
13:35:50,5.11,7,1064,0,0,14,1878,0
13:35:56,6.33,6,143,0,0,14,1603,22
13:36:02,6.37,1,3,0,0,14,1720,8
13:36:09,6.41,3,35,0,0,13,1528,91
13:36:15,6.35,4,133,0,0,14,1537,59
13:36:21,6.34,5,73,0,0,14,1596,79
13:36:27,6.38,6,72,0,0,14,1612,73
13:36:33,6.39,4,32,0,0,14,1647,68
13:36:40,6.49,0,0,0,0,14,1487,68
13:36:46,6.4,1,24,0,0,14,1585,66
13:36:52,6.39,1,10,0,0,14,1585,62
13:36:58,6.42,2,12,0,0,14,1603,51
13:37:05,6.47,1,9,0,0,14,1500,73
13:37:11,6.41,1,3,0,0,15,1584,72
13:37:17,6.35,0,0,0,0,14,1592,69
13:37:23,6.18,3,148,0,0,14,1632,65
13:37:30,6.26,3,113,0,0,14,1637,79
13:37:36,6.42,2,20,0,0,14,1527,74
13:37:42,6.55,0,0,0,0,14,1422,61
13:37:48,6.39,1,3,0,0,14,1589,52
13:37:54,6.34,4,24,0,0,14,1617,64
13:38:01,6.67,0,0,0,0,14,1234,70
13:38:07,6.5,2,16,0,0,14,1370,60
13:38:13,6.42,2,78,0,0,14,1403,71
13:38:19,6.17,5,136,0,0,14,1691,71
13:38:25,6.33,1,10,0,0,14,1623,62
13:38:32,6.42,0,0,0,0,6,957,2
13:38:38,4.96,16,1613,0,0,6,899,48
13:38:44,4.2,16,2434,0,0,6,896,45
13:38:50,6.04,16,607,0,0,6,896,48
13:38:56,4.85,16,1851,0,0,6,890,45
13:39:02,6.62,14,96,0,0,6,890,25
13:39:09,6.63,12,110,0,0,6,889,15
13:39:15,6.7,2,12,0,0,6,890,3
13:39:21,6.77,0,0,0,0,6,912,5
13:39:27,6.69,1,166,0,0,7,898,6
13:39:33,6.9,0,0,0,0,7,918,8
13:39:39,6.98,0,0,0,0,7,861,10
13:39:45,6.7,0,0,1,319,7,861,8
13:39:51,6.84,1,28,0,0,9,1063,4
13:39:57,6.59,0,0,1,66,7,868,11
13:40:04,7.06,0,0,0,0,6,691,12
13:40:10,7.04,0,0,0,0,6,749,6
13:40:16,7.01,0,0,0,0,7,791,4
13:40:22,6.92,1,21,0,0,7,864,6
13:40:28,7,0,0,0,0,7,782,25
13:40:34,6.89,1,62,0,0,7,867,12
13:40:40,6.9,1,57,0,0,7,866,17
13:40:46,6.92,1,29,0,0,7,873,16
13:40:53,6.94,1,55,0,0,6,781,8
13:40:59,6.7,1,273,0,0,6,816,4
13:41:05,6.68,1,301,0,0,6,816,5
13:41:11,6.65,1,328,0,0,6,815,2
13:41:17,6.65,1,330,0,0,6,815,1
13:41:23,6.65,1,331,0,0,6,815,5
13:41:29,6.64,1,333,0,0,6,815,3
13:41:35,6.64,1,334,0,0,6,815,2
13:41:41,6.94,1,23,0,0,6,815,6
13:41:47,6.91,1,7,0,0,6,860,1
13:41:54,6.91,0,0,0,0,6,865,2
13:42:00,6.97,0,0,0,0,7,818,2
13:42:06,6.96,0,0,0,0,6,822,0
13:42:12,6.48,3,156,0,0,11,1348,30
13:42:18,6.56,2,43,0,0,11,1291,34
13:42:24,6.66,1,23,0,0,10,1251,28
13:42:30,6.58,2,20,0,0,11,1360,16
13:42:37,6.6,5,44,0,0,11,1340,59
13:42:43,6.93,0,0,0,0,6,783,0
13:42:49,6.21,4,137,0,0,14,1767,63
13:42:55,6.5,2,20,0,0,14,1456,71
13:43:01,6.4,4,49,0,0,14,1535,81
13:43:07,6.31,3,101,0,0,14,1593,76
13:43:14,6.13,4,256,0,0,14,1689,69
13:43:20,6.1,4,318,0,0,14,1619,76
13:43:26,6.32,2,112,0,0,14,1556,74
13:43:32,6.36,2,17,0,0,14,1633,55
13:43:38,6.1,7,273,0,0,14,1727,53
13:43:45,6.25,6,131,0,0,14,1727,57
13:43:51,6.25,6,156,0,0,14,1690,49
13:43:57,6.09,7,324,0,0,14,1675,34
13:44:03,5.87,8,432,0,0,14,1790,48
13:44:09,6.37,5,73,0,0,12,1571,18
13:44:15,5.81,2,835,0,0,9,1252,25
13:44:21,7.3,0,0,0,0,3,268,0
13:44:27,7.29,0,0,0,0,3,268,1
13:44:34,7.25,0,0,0,0,4,313,3
13:44:40,7.29,0,0,0,0,3,269,3
13:44:46,7.3,0,0,0,0,3,268,2
13:44:52,7.29,0,0,0,0,3,268,3
13:44:58,7.29,0,0,0,0,3,268,0
13:45:04,7.18,1,10,0,0,5,462,6
13:45:10,7.14,0,0,0,0,5,508,5
13:45:16,7.12,1,10,0,0,5,512,0
13:45:22,7.08,1,25,0,0,5,531,10
13:45:29,7.14,0,0,0,0,5,497,38
13:45:35,6.97,0,0,0,0,7,743,13
13:45:41,6.18,0,0,0,0,8,822,25
13:45:47,5.84,0,0,0,0,8,833,6
13:45:53,5.85,0,0,0,0,8,858,6
13:45:59,5.85,0,0,0,0,8,852,6
13:46:06,5.78,0,0,0,0,9,905,9
13:46:12,5.63,1,3,0,0,10,1101,8
13:46:18,5.8,0,0,0,0,10,1095,12
13:46:24,5.8,1,10,0,0,10,1100,15
13:46:30,5.76,1,10,0,0,10,1129,9
13:46:36,5.93,0,0,0,0,8,862,11
13:46:43,5.92,0,0,0,0,8,862,13
13:46:49,5.9,0,0,0,0,8,873,6
13:46:55,5.9,0,0,0,0,8,868,4
13:47:01,5.87,0,0,0,0,8,882,6
13:47:07,5.91,0,0,0,0,8,864,14
13:47:13,5.91,0,0,0,0,8,868,13
13:47:19,5.75,1,20,0,0,10,1104,11
13:47:26,5.76,1,10,0,0,10,1103,9
13:47:32,5.76,0,0,0,0,10,1105,14
13:47:38,5.74,1,6,0,0,10,1115,1
13:47:44,5,1,875,0,0,8,872,0
13:47:50,5.03,1,877,0,0,8,876,0
13:47:57,5.08,1,885,0,0,8,881,0
13:48:03,5.06,1,890,0,0,8,880,0
13:48:09,5.05,1,895,0,0,8,880,1
13:48:15,4.17,2,1788,0,0,8,881,4
13:48:21,4.17,2,1795,0,0,8,882,2
13:48:28,4.16,2,1800,0,0,8,882,3
13:48:34,4.07,2,1855,0,0,8,882,0
13:48:40,4.07,2,1864,0,0,8,882,3
13:48:46,3.74,3,2048,0,0,11,1185,7
13:48:52,3.49,3,2313,0,0,11,1205,9
13:48:59,3.3,3,2454,0,0,12,1286,3
13:49:05,3.25,3,2460,0,0,12,1286,3
13:49:11,3.26,3,2465,0,0,12,1284,1
13:49:17,3.26,3,2470,0,0,12,1283,8
13:49:23,3.21,3,2522,0,0,12,1266,13
13:49:29,3.17,3,2577,0,0,12,1266,8
13:49:36,3.19,3,2582,0,0,12,1266,21
13:49:42,2.98,3,2602,0,0,12,1266,6
13:49:48,3.18,3,2603,0,0,12,1266,1
13:49:54,3.18,3,2605,0,0,12,1266,1
13:50:00,3.19,3,2609,0,0,12,1266,14
13:50:07,3.25,3,2624,0,0,12,1266,7
13:50:13,3.21,3,2633,0,0,13,1342,19
13:50:19,3.18,3,2636,0,0,13,1321,10
13:50:25,3.19,3,2638,0,0,12,1266,6
13:50:31,3.06,3,2640,0,0,14,1468,18
13:50:38,3.17,3,2641,0,0,12,1266,10
13:50:44,3.01,3,2642,0,0,12,1266,9
13:50:50,2.95,3,2647,0,0,12,1267,12
13:50:56,3.01,3,2653,0,0,12,1267,2
13:51:02,3.01,3,2654,0,0,12,1266,0
13:51:08,3.04,3,2655,0,0,12,1266,5
13:51:15,3.03,3,2659,0,0,12,1266,5
13:51:21,3.04,3,2660,0,0,12,1266,9
13:51:27,3.02,3,2663,0,0,12,1266,4
13:51:33,3.03,3,2663,0,0,12,1267,3
13:51:39,2.99,3,2707,0,0,12,1267,0
13:51:45,3.04,3,2726,0,0,12,1267,2
13:51:51,3.03,3,2728,0,0,12,1267,3
13:51:58,3.03,3,2729,0,0,12,1267,4
13:52:04,3.02,3,2736,0,0,12,1267,1
13:52:10,3.01,3,2737,0,0,12,1267,1
13:52:16,3.05,3,2739,0,0,12,1267,1
13:52:22,3.06,3,2740,0,0,12,1267,4
13:52:29,3.08,3,2741,0,0,12,1267,0
13:52:35,3.07,3,2741,0,0,12,1267,2
13:52:41,3.06,3,2743,0,0,12,1267,0
13:52:47,3.06,3,2745,0,0,12,1267,7
13:52:53,3.13,3,2748,0,0,12,1267,7
13:52:59,3.13,3,2754,0,0,12,1267,7
13:53:06,3.1,3,2755,0,0,12,1267,3
13:53:12,3.1,3,2755,0,0,12,1267,6
13:53:18,3.1,3,2759,0,0,12,1266,4
13:53:24,3.11,3,2763,0,0,12,1266,10
13:53:30,3.11,3,2764,0,0,12,1266,4
13:53:36,3.12,3,2765,0,0,12,1266,11
13:53:43,3.09,3,2767,0,0,12,1266,6
13:53:49,2.9,3,2768,0,0,12,1266,3
13:53:55,2.93,3,2771,0,0,12,1267,1
13:54:01,2.84,3,2787,0,0,12,1267,0
13:54:07,2.83,3,2807,0,0,12,1267,1
13:54:13,2.78,3,2873,0,0,12,1267,6
13:54:19,2.74,3,2873,0,0,12,1267,2
13:54:26,3.85,2,1625,0,0,12,1358,2
13:54:32,3.95,2,1625,0,0,12,1377,8
13:54:38,3.98,2,1627,0,0,12,1398,6
13:54:44,3.98,2,1628,0,0,12,1440,6
13:54:50,4.25,2,1629,0,0,11,1111,0
13:54:56,4.26,2,1631,0,0,11,1111,2
13:55:03,4.23,2,1679,0,0,11,1111,12
13:55:09,5.36,1,477,0,0,11,1171,2
13:55:15,5.33,1,478,0,0,11,1202,0
13:55:21,5.31,1,478,0,0,11,1222,1
13:55:27,5.48,1,479,0,0,10,956,3
13:55:33,5.42,1,479,0,0,10,1016,3
13:55:39,5.01,5,505,0,0,10,1149,9
13:55:46,5.15,5,505,0,0,10,1132,5
13:55:52,5.22,5,505,0,0,10,1132,0
13:55:58,4.36,5,1435,0,0,10,1132,2
13:56:04,2.81,5,3088,0,0,10,1132,0
13:56:10,3.76,5,2161,0,0,10,1137,5
13:56:16,3.05,5,2892,0,0,10,1137,0
13:56:22,3.98,5,1953,0,0,10,1137,0
13:56:28,4.73,5,1201,0,0,10,1137,5
13:56:35,3.75,5,2210,0,0,10,1137,5
13:56:41,5.41,5,507,0,0,10,1137,3
13:56:47,5.38,5,548,0,0,10,1137,9
13:56:53,5.83,5,83,0,0,10,1136,11
13:56:59,5.83,4,37,0,0,10,1141,6
13:57:06,5.84,4,47,0,0,10,1141,2
13:57:12,5.82,5,64,0,0,10,1141,31
13:57:18,5.79,5,94,0,0,10,1137,11
13:57:24,5.75,4,74,0,0,10,1136,23
13:57:31,5.77,5,108,0,0,10,1136,11
13:57:37,5.77,4,97,0,0,10,1136,11
13:57:43,5.74,5,114,0,0,10,1133,14
13:57:49,5.71,5,125,0,0,10,1133,15
13:57:55,5.66,5,136,0,0,10,1133,17
13:58:01,5.68,5,147,0,0,10,1133,14
13:58:07,5.65,5,159,0,0,10,1133,18
13:58:13,5.64,3,157,0,0,10,1134,14
13:58:20,5.62,2,162,0,0,10,1134,20
13:58:26,5.61,3,181,0,0,10,1135,13
13:58:32,5.59,2,186,0,0,10,1135,14
13:58:38,5.52,1,191,0,0,11,1237,9
13:58:44,5.43,1,203,0,0,12,1324,18
13:58:50,5.49,1,214,0,0,14,1320,51
13:58:56,5.22,3,244,0,0,16,1568,55
13:59:03,5.44,2,244,0,0,16,1381,67
13:59:09,5.41,2,252,0,0,14,1337,37
13:59:15,5.42,2,262,0,0,14,1320,46
13:59:21,4.72,2,996,0,0,14,1178,47
13:59:27,4.34,2,1231,0,0,16,1503,65
13:59:34,5.44,3,120,0,0,14,1460,67
13:59:40,5.35,2,13,0,0,12,1168,63
13:59:46,4.94,0,0,0,0,13,1315,7
13:59:52,4.68,1,59,0,0,14,1607,5
13:59:59,4.38,3,117,0,0,14,1691,13
14:00:05,4.29,1,15,0,0,14,1540,15
14:00:11,4.21,3,201,0,0,14,1928,68
14:00:17,4.8,3,50,0,0,11,1328,54
14:00:23,4.75,3,127,0,0,11,1329,34
14:00:29,4.87,1,68,0,0,11,1187,32
14:00:36,4.72,5,106,0,0,13,1478,11
14:00:42,4.16,6,480,0,0,13,1583,59
14:00:48,4.66,3,102,0,0,14,1508,22
14:00:54,5.07,4,92,0,0,11,1219,7
14:01:00,4.98,2,105,0,0,11,1339,43
14:01:06,4.23,3,899,0,0,11,1307,29
14:01:13,5.02,1,345,0,0,7,851,11
14:01:19,5.37,0,0,0,0,8,941,9
14:01:25,5.25,1,53,0,0,9,1109,23
14:01:31,5.15,1,69,0,0,10,1167,12
14:01:37,5.23,0,0,0,0,10,1201,8
14:01:43,5.21,1,57,0,0,9,1125,4
14:01:49,5.2,0,0,0,0,10,1229,9
14:01:55,5.32,0,0,0,0,9,1140,2
14:02:01,5.29,1,52,0,0,9,1136,14
14:02:08,5.31,1,54,0,0,9,1132,7
14:02:14,5.27,1,73,0,0,9,1155,14
14:02:20,5.28,1,47,0,0,9,1142,5
14:02:26,5.3,1,63,0,0,9,1146,8
14:02:32,4.44,2,951,0,0,9,1155,5
14:02:38,3.67,2,1806,0,0,9,1158,26
14:02:45,3.54,2,1816,0,0,10,1264,15
14:02:51,4.02,3,1863,0,0,9,999,16
14:02:57,3.94,2,1852,0,0,11,1140,19
14:03:03,3.93,3,1920,0,0,10,1128,7
14:03:09,3.94,3,1935,0,0,10,1127,25
14:03:15,3.85,3,2038,0,0,10,1129,12
14:03:22,3.73,3,2171,0,0,10,1129,19
14:03:28,3.73,2,2115,0,0,11,1229,26
14:03:34,3.7,3,2183,0,0,10,1129,28
14:03:40,3.7,3,2189,0,0,10,1131,11
14:03:46,3.68,3,2212,0,0,10,1129,25
14:03:52,3.68,3,2221,0,0,10,1129,13
14:03:58,3.72,2,2176,0,0,10,1129,24
14:04:05,3.64,3,2234,0,0,10,1134,13
14:04:11,3.68,3,2240,0,0,10,1141,20
14:04:17,3.68,3,2244,0,0,10,1141,31
14:04:23,3.69,3,2263,0,0,10,1134,13
14:04:29,3.68,3,2281,0,0,10,1126,19
14:04:35,3.67,3,2258,0,0,10,1128,20
14:04:41,3.63,3,2320,0,0,10,1128,17
14:04:48,3.63,3,2325,0,0,10,1128,15
14:04:54,3.65,3,2330,0,0,10,1119,20
14:05:00,3.64,3,2346,0,0,10,1111,22
14:05:06,3.62,3,2355,0,0,10,1111,26
14:05:12,3.61,3,2342,0,0,10,1122,23
14:05:18,3.62,3,2368,0,0,10,1123,17
14:05:24,3.62,3,2375,0,0,10,1123,7
14:05:31,3.61,3,2381,0,0,10,1119,7
14:05:37,3.61,3,2386,0,0,10,1120,12
14:05:43,3.61,3,2390,0,0,10,1118,3
14:05:49,4.67,2,1326,0,0,10,1207,3
14:05:55,5.83,0,0,0,0,10,1288,0
14:06:01,5.86,1,50,0,0,8,1001,1
14:06:07,6.09,1,50,0,0,7,725,4
14:06:13,5.43,5,297,0,0,7,870,0
14:06:20,3.5,4,2340,0,0,8,970,7
14:06:26,2.61,4,3308,0,0,8,976,13
14:06:32,5.77,4,26,0,0,8,886,10
14:06:38,5.91,4,26,0,0,8,978,7
14:06:44,5.9,4,26,0,0,8,1011,5
14:06:50,5.98,5,72,0,0,7,870,11
14:06:56,6.01,5,72,0,0,7,870,0
14:07:02,6,5,116,0,0,7,870,5
14:07:09,6.07,5,73,0,0,7,869,15
14:07:15,6.07,5,75,0,0,7,869,8
14:07:21,6.03,5,103,0,0,7,869,12
14:07:27,6.04,5,101,0,0,7,869,8
14:07:33,6.06,4,72,0,0,7,869,7
14:07:39,6.05,5,79,0,0,7,869,13
14:07:45,6.08,5,79,0,0,7,869,15
14:07:51,6.07,5,79,0,0,7,869,4
14:07:58,6.06,5,79,0,0,7,869,11
14:08:04,5.98,5,67,0,0,8,973,6
14:08:10,5.97,5,72,0,0,8,977,18
14:08:16,5.97,5,74,0,0,8,974,11
14:08:22,5.99,5,84,0,0,8,975,21
14:08:28,5.97,5,88,0,0,8,971,10
14:08:34,6.08,2,12,0,0,8,904,9
14:08:40,5.92,1,66,0,0,9,1100,8
14:08:47,6.29,1,69,0,0,5,504,4
14:08:53,6.41,0,0,0,0,5,499,5
14:08:59,6.39,1,53,0,0,4,398,5
14:09:05,6.37,1,58,0,0,4,399,0
14:09:11,6.37,0,0,0,0,6,559,6
14:09:17,6.18,1,53,0,0,7,741,19
14:09:23,6.31,1,54,0,0,5,517,1
14:09:29,6.31,1,63,0,0,5,515,1
14:09:35,6.36,0,0,0,0,6,580,11
14:09:42,6.33,1,52,0,0,5,503,1
14:09:48,6.31,1,57,0,0,5,505,8
14:09:54,6.57,0,0,0,0,5,502,3
14:10:00,6.43,1,139,0,0,5,517,2
14:10:06,6.37,1,201,0,0,5,518,0
14:10:12,6.37,1,201,0,0,5,517,2
14:10:18,6.38,1,201,0,0,5,516,3
14:10:24,6.38,1,201,0,0,5,516,7
14:10:30,6.37,1,198,0,0,5,514,2
14:10:37,6.36,1,198,0,0,5,514,6
14:10:43,6.36,1,198,0,0,5,514,3
14:10:49,6.32,1,198,0,0,5,514,7
14:10:55,6.32,1,198,0,0,6,592,20
14:11:01,6.34,1,198,0,0,5,514,3
14:11:07,6.3,1,198,0,0,6,594,11
14:11:13,6.29,1,198,0,0,6,594,12
14:11:19,6.29,1,198,0,0,6,594,3
14:11:25,6.32,1,198,0,0,6,594,4
14:11:32,6.33,1,198,0,0,6,593,2
14:11:38,6.33,1,198,0,0,6,597,2
14:11:44,6.49,0,0,0,0,6,608,3
14:11:50,6.46,0,0,0,0,6,627,1
14:11:56,6.44,0,0,0,0,6,616,1
14:12:02,6.42,0,0,0,0,6,616,0
14:12:08,6.41,0,0,0,0,6,616,13
14:12:14,6.36,0,0,0,0,7,712,4
14:12:20,6.41,0,0,0,0,6,616,2
14:12:27,6.39,0,0,0,0,7,697,19
14:12:33,6.42,0,0,0,0,7,697,2
14:12:39,6.42,0,0,0,0,7,697,2
14:12:45,6.42,0,0,0,0,7,698,7
14:12:51,6.4,0,0,0,0,7,715,4
14:12:57,6.3,1,160,0,0,7,680,5
14:13:03,6.29,1,168,0,0,7,680,0
14:13:09,6.28,1,168,0,0,7,679,1
14:13:15,6.28,1,168,0,0,7,679,3
14:13:22,6.28,1,168,0,0,7,679,0
14:13:28,6.27,1,165,0,0,7,678,2
14:13:34,6.32,1,165,0,0,7,678,4
14:13:40,6.32,1,165,0,0,7,678,3
14:13:46,6.32,1,165,0,0,7,678,6
14:13:52,6.31,1,165,0,0,7,678,8
14:13:58,6.31,1,164,0,0,7,678,13
14:14:04,6.32,1,164,0,0,7,678,4
14:14:10,6.32,1,164,0,0,7,678,6
14:14:17,6.31,1,164,0,0,7,678,4
14:14:23,6.31,1,164,0,0,7,678,5
14:14:29,6.31,1,164,0,0,7,678,4
14:14:35,6.3,1,165,0,0,7,682,4
14:14:41,6.45,0,0,0,0,7,693,11
14:14:47,6.32,0,0,0,0,7,710,12
14:14:53,6.32,0,0,0,0,7,710,7
14:14:59,6.34,0,0,0,0,7,696,9
14:15:06,6.35,0,0,0,0,7,696,4
14:15:12,6.36,0,0,0,0,7,696,11
14:15:18,6.35,0,0,0,0,7,696,5
14:15:24,6.36,0,0,0,0,7,696,4
14:15:30,6.36,0,0,0,0,7,696,3
14:15:36,6.36,0,0,0,0,7,696,3
14:15:42,6.37,0,0,0,0,7,696,1
14:15:49,6.37,0,0,0,0,7,696,4
14:15:55,6.36,0,0,0,0,7,696,1
14:16:01,6.36,0,0,0,0,7,696,2
14:16:07,6.37,0,0,0,0,7,696,4
14:16:13,6.36,0,0,0,0,7,696,2
14:16:19,6.36,0,0,0,0,7,696,2
14:16:25,6.36,0,0,0,0,7,696,2
14:16:32,6.36,0,0,0,0,7,691,3
14:16:38,6.34,0,0,0,0,7,691,11
14:16:44,7.07,0,0,0,0,7,691,2
14:16:50,7.08,0,0,0,0,7,691,14
14:16:56,7.08,0,0,0,0,7,691,4
14:17:02,7.08,0,0,0,0,7,697,2
14:17:08,7.07,0,0,0,0,7,698,3
14:17:15,7.06,0,0,0,0,7,708,2
14:17:21,7.06,0,0,0,0,7,712,10
14:17:27,7.06,0,0,0,0,7,715,12
14:17:33,7.02,0,0,0,0,7,715,12
14:17:39,7.3,0,0,0,0,3,243,0
14:17:45,7.27,0,0,0,0,3,243,11
14:17:51,7.26,0,0,0,0,3,243,0
