ts,pid,name,role,wsMB
13:41:26,11812,codex-vm.exe,guest,38
13:41:26,9936,codex-vm.exe,guest,7
13:41:26,7936,codex-vm.exe,guest,23
13:41:32,10440,codex-vm.exe,supervisor,6
13:41:32,7972,codex-vm.exe,supervisor,6
13:41:32,16896,codex-vm.exe,supervisor,6
13:41:32,540,codex-vm.exe,supervisor,6
13:41:32,980,codex-vm.exe,guest,7
13:41:32,10100,codex-vm.exe,guest,7
13:41:32,16444,codex-vm.exe,guest,7
13:41:32,6620,codex-vm.exe,guest,7
13:41:38,16896,codex-vm.exe,supervisor,6
13:41:38,10788,codex-vm.exe,guest,7
13:45:55,11180,codex-vm.exe,guest,52
13:46:07,18840,codex-vm.exe,guest,10
13:46:13,10780,qemu-system-x86_64.exe,guest,59
13:46:19,11932,qemu-system-x86_64.exe,guest,62
13:46:25,14488,qemu-system-x86_64.exe,guest,58
13:46:31,18864,qemu-system-x86_64.exe,guest,30
13:47:57,18912,codex-vm.exe,guest,275
13:48:03,18912,codex-vm.exe,guest,306
13:48:09,18912,codex-vm.exe,guest,329
13:48:15,18912,codex-vm.exe,guest,331
13:48:22,18912,codex-vm.exe,guest,333
13:48:28,18912,codex-vm.exe,guest,335
13:48:34,18912,codex-vm.exe,guest,336
13:48:40,4380,codex-vm.exe,guest,7
13:48:46,18440,codex-vm.exe,guest,7
13:49:11,9740,codex-vm.exe,guest,97
13:49:11,6836,codex-vm.exe,guest,116
13:49:11,8332,codex-vm.exe,guest,85
13:49:11,8796,codex-vm.exe,guest,84
13:49:11,6572,codex-vm.exe,guest,49
13:49:11,8328,codex-vm.exe,guest,3
13:49:17,7744,codex-vm.exe,guest,74
13:49:17,3040,codex-vm.exe,guest,78
13:49:17,12472,codex-vm.exe,guest,86
13:49:17,14420,codex-vm.exe,guest,10
13:49:17,18928,codex-vm.exe,guest,10
13:49:17,8516,codex-vm.exe,guest,10
13:49:23,7616,codex-vm.exe,guest,63
13:49:23,9924,codex-vm.exe,guest,42
13:49:23,10892,codex-vm.exe,guest,41
13:49:23,19380,codex-vm.exe,guest,10
13:49:29,18668,codex-vm.exe,guest,324
13:49:41,16064,codex-vm.exe,guest,157
13:49:41,16656,codex-vm.exe,guest,162
13:49:54,12344,codex-vm.exe,guest,17
13:49:54,4684,codex-vm.exe,guest,10
13:50:00,3328,codex-vm.exe,guest,64
13:50:00,12644,codex-vm.exe,guest,40
13:50:00,10232,codex-vm.exe,guest,41
13:50:06,14556,codex-vm.exe,guest,67
13:50:06,12792,codex-vm.exe,guest,18
13:50:13,2072,codex-vm.exe,guest,6
13:50:19,14696,codex-vm.exe,guest,108
13:50:19,7860,codex-vm.exe,guest,96
13:50:19,15224,codex-vm.exe,guest,87
13:50:19,19136,codex-vm.exe,guest,60
13:50:25,3164,codex-vm.exe,guest,25
13:50:25,11132,codex-vm.exe,guest,6
13:50:31,2180,codex-vm.exe,guest,135
13:50:31,2936,codex-vm.exe,guest,6
13:50:38,7708,codex-vm.exe,guest,80
13:50:38,1788,codex-vm.exe,guest,7
13:50:38,7832,codex-vm.exe,guest,10
13:50:38,13384,codex-vm.exe,guest,6
13:50:38,12900,codex-vm.exe,guest,6
13:50:44,17156,codex-vm.exe,guest,6
13:50:50,10364,codex-vm.exe,guest,189
13:50:50,8736,codex-vm.exe,guest,45
13:50:50,10596,codex-vm.exe,guest,10
13:50:50,10752,codex-vm.exe,guest,6
13:50:57,14644,codex-vm.exe,guest,380
13:50:57,10288,codex-vm.exe,guest,359
13:50:57,6716,codex-vm.exe,guest,347
13:52:28,12656,codex-vm.exe,guest,81
13:53:05,4412,codex-vm.exe,guest,85
13:53:11,4412,codex-vm.exe,guest,86
13:53:17,18700,codex-vm.exe,guest,50
13:53:23,14136,codex-vm.exe,guest,6
13:53:29,18300,codex-vm.exe,guest,7
13:53:36,15812,codex-vm.exe,guest,40
13:53:42,4092,codex-vm.exe,guest,170
13:53:48,4092,codex-vm.exe,guest,171
13:53:54,4092,codex-vm.exe,guest,171
13:54:00,4092,codex-vm.exe,guest,172
13:54:06,4092,codex-vm.exe,guest,173
13:54:12,17964,codex-vm.exe,guest,119
13:54:18,2848,codex-vm.exe,guest,32
13:54:24,12304,codex-vm.exe,guest,32
13:54:24,10120,codex-vm.exe,guest,33
13:54:24,7336,codex-vm.exe,guest,78
13:54:30,15784,codex-vm.exe,guest,53
13:54:30,4432,codex-vm.exe,guest,10
13:54:30,5860,codex-vm.exe,guest,3
13:54:37,6932,codex-vm.exe,guest,7
13:54:43,18960,codex-vm.exe,guest,62
13:54:43,11960,codex-vm.exe,guest,66
13:54:43,6812,codex-vm.exe,guest,29
13:54:49,18060,codex-vm.exe,guest,7
13:54:49,18492,codex-vm.exe,guest,6
13:54:55,2848,codex-vm.exe,guest,27
13:55:07,3720,codex-vm.exe,guest,10
13:55:20,12632,codex-vm.exe,guest,212
13:55:20,14556,codex-vm.exe,guest,135
13:55:26,12632,codex-vm.exe,guest,757
13:55:26,14556,codex-vm.exe,guest,757
13:55:26,17668,codex-vm.exe,guest,571
13:55:32,12632,codex-vm.exe,guest,758
13:55:32,14556,codex-vm.exe,guest,759
13:55:32,17668,codex-vm.exe,guest,763
13:55:38,12632,codex-vm.exe,guest,771
13:55:38,14556,codex-vm.exe,guest,811
13:55:38,17668,codex-vm.exe,guest,768
13:55:45,12632,codex-vm.exe,guest,775
13:55:45,14556,codex-vm.exe,guest,817
13:55:45,17668,codex-vm.exe,guest,777
13:55:51,12632,codex-vm.exe,guest,890
13:55:51,14556,codex-vm.exe,guest,919
13:55:51,17668,codex-vm.exe,guest,786
13:55:57,12632,codex-vm.exe,guest,895
13:55:57,14556,codex-vm.exe,guest,922
13:55:57,17668,codex-vm.exe,guest,899
13:56:03,12632,codex-vm.exe,guest,896
13:56:03,14556,codex-vm.exe,guest,961
13:56:03,17668,codex-vm.exe,guest,941
13:56:09,12632,codex-vm.exe,guest,901
13:56:09,14556,codex-vm.exe,guest,966
13:56:09,17668,codex-vm.exe,guest,944
13:56:16,12632,codex-vm.exe,guest,911
13:56:16,14556,codex-vm.exe,guest,971
13:56:16,17668,codex-vm.exe,guest,948
13:56:40,6332,codex-vm.exe,supervisor,6
13:56:40,17344,codex-vm.exe,supervisor,6
13:56:40,10692,codex-vm.exe,supervisor,6
13:56:40,6720,codex-vm.exe,guest,7
13:56:40,8680,codex-vm.exe,guest,7
13:56:40,17684,codex-vm.exe,guest,7
13:56:46,6332,codex-vm.exe,supervisor,6
13:56:46,17344,codex-vm.exe,supervisor,6
13:56:46,10692,codex-vm.exe,supervisor,6
13:56:46,17224,codex-vm.exe,guest,7
13:56:46,6000,codex-vm.exe,guest,7
13:56:46,19144,codex-vm.exe,guest,7
13:56:52,6332,codex-vm.exe,supervisor,6
13:56:52,17344,codex-vm.exe,supervisor,6
13:56:52,10692,codex-vm.exe,supervisor,6
13:56:52,18488,codex-vm.exe,guest,7
13:56:52,3620,codex-vm.exe,guest,23
13:56:52,5464,codex-vm.exe,guest,10
13:56:58,6332,codex-vm.exe,supervisor,6
13:56:58,17344,codex-vm.exe,supervisor,6
13:56:58,10692,codex-vm.exe,supervisor,6
13:56:58,19252,codex-vm.exe,guest,7
13:56:58,18964,codex-vm.exe,guest,6
13:56:58,3284,codex-vm.exe,guest,22
13:57:05,6332,codex-vm.exe,supervisor,6
13:57:05,17344,codex-vm.exe,supervisor,6
13:57:05,10692,codex-vm.exe,supervisor,6
13:57:05,4756,codex-vm.exe,guest,7
13:57:05,17276,codex-vm.exe,guest,7
13:57:11,6332,codex-vm.exe,supervisor,6
13:57:11,17344,codex-vm.exe,supervisor,6
13:57:11,10692,codex-vm.exe,supervisor,6
13:57:11,11988,codex-vm.exe,guest,7
13:57:11,4668,codex-vm.exe,guest,7
13:57:11,19172,codex-vm.exe,guest,7
13:57:17,6332,codex-vm.exe,supervisor,6
13:57:17,17344,codex-vm.exe,supervisor,6
13:57:17,10692,codex-vm.exe,supervisor,6
14:02:04,13232,codex-vm.exe,guest,437
14:02:22,8980,codex-vm.exe,guest,438
14:03:48,4088,codex-vm.exe,guest,10
14:04:31,6244,codex-vm.exe,guest,422
14:05:13,17744,codex-vm.exe,guest,411
14:05:19,19072,codex-vm.exe,guest,367
14:05:25,19220,codex-vm.exe,guest,360
14:05:32,19388,codex-vm.exe,guest,61
14:05:56,5296,codex-vm.exe,guest,10
14:06:02,18316,codex-vm.exe,supervisor,6
14:06:02,13284,codex-vm.exe,supervisor,6
14:06:02,9704,codex-vm.exe,supervisor,6
14:06:02,7356,codex-vm.exe,guest,52
14:06:02,18660,codex-vm.exe,guest,61
14:06:02,15092,codex-vm.exe,guest,38
14:06:15,14492,codex-vm.exe,guest,159
14:06:15,18040,codex-vm.exe,guest,132
14:06:21,8604,codex-vm.exe,guest,407
14:06:21,12580,codex-vm.exe,guest,18
14:06:27,11936,codex-vm.exe,guest,407
14:06:33,9788,codex-vm.exe,guest,407
14:06:33,18792,codex-vm.exe,guest,347
14:06:33,19400,codex-vm.exe,guest,350
14:06:39,13600,codex-vm.exe,guest,276
14:06:39,19164,codex-vm.exe,guest,276
14:06:39,18808,codex-vm.exe,guest,149
14:06:45,8756,codex-vm.exe,guest,6
14:06:51,8424,codex-vm.exe,guest,11
14:07:04,16860,codex-vm.exe,guest,387
14:07:04,17476,codex-vm.exe,guest,387
14:07:10,15080,codex-vm.exe,guest,24
14:07:16,17836,codex-vm.exe,guest,97
14:07:16,17800,codex-vm.exe,guest,43
14:07:22,14612,codex-vm.exe,guest,101
14:07:22,10564,codex-vm.exe,guest,62
14:07:22,3876,codex-vm.exe,guest,8
14:07:28,10380,codex-vm.exe,guest,365
14:07:34,7032,codex-vm.exe,guest,408
14:07:34,13508,codex-vm.exe,guest,29
14:07:47,1648,codex-vm.exe,supervisor,6
14:07:47,11688,codex-vm.exe,supervisor,6
14:07:47,16628,codex-vm.exe,supervisor,6
14:07:47,8744,codex-vm.exe,guest,7
14:07:47,7684,codex-vm.exe,guest,158
14:07:47,15944,codex-vm.exe,guest,6
14:07:53,16628,codex-vm.exe,supervisor,6
14:07:53,8744,codex-vm.exe,guest,7
14:08:11,2092,codex-vm.exe,guest,6
14:08:17,18584,codex-vm.exe,guest,437
14:08:29,16860,codex-vm.exe,guest,393
14:10:31,10016,codex-vm.exe,guest,245
14:10:31,14296,codex-vm.exe,guest,227
14:10:31,16276,codex-vm.exe,guest,227
14:10:38,10016,codex-vm.exe,guest,306
14:10:38,14296,codex-vm.exe,guest,267
14:10:38,16276,codex-vm.exe,guest,273
14:10:44,5400,codex-vm.exe,supervisor,6
14:10:44,8140,codex-vm.exe,supervisor,6
14:10:44,8080,codex-vm.exe,supervisor,6
14:10:44,13620,codex-vm.exe,guest,7
14:10:44,15140,codex-vm.exe,guest,7
14:10:44,3244,codex-vm.exe,guest,7
14:10:50,5400,codex-vm.exe,supervisor,6
14:10:50,8140,codex-vm.exe,supervisor,6
14:10:50,8080,codex-vm.exe,supervisor,6
14:10:50,14680,codex-vm.exe,guest,7
14:10:50,16112,codex-vm.exe,guest,7
14:10:50,10768,codex-vm.exe,guest,7
14:11:14,15604,codex-vm.exe,guest,619
14:11:14,2412,codex-vm.exe,guest,273
14:11:14,9400,codex-vm.exe,guest,272
14:11:21,15604,codex-vm.exe,guest,665
14:11:21,2412,codex-vm.exe,guest,362
14:11:21,9400,codex-vm.exe,guest,389
14:11:27,15604,codex-vm.exe,guest,773
14:11:27,2412,codex-vm.exe,guest,680
14:11:27,9400,codex-vm.exe,guest,607
14:11:33,15604,codex-vm.exe,guest,857
14:11:33,2412,codex-vm.exe,guest,823
14:11:33,9400,codex-vm.exe,guest,800
14:11:39,15604,codex-vm.exe,guest,859
14:11:39,2412,codex-vm.exe,guest,844
14:11:39,9400,codex-vm.exe,guest,838
14:11:45,15604,codex-vm.exe,guest,865
14:11:45,2412,codex-vm.exe,guest,847
14:11:45,9400,codex-vm.exe,guest,849
14:11:51,15604,codex-vm.exe,guest,865
14:11:51,2412,codex-vm.exe,guest,847
14:11:51,9400,codex-vm.exe,guest,850
14:11:58,15604,codex-vm.exe,guest,866
14:11:58,2412,codex-vm.exe,guest,850
14:11:58,9400,codex-vm.exe,guest,851
14:12:04,15604,codex-vm.exe,guest,867
14:12:04,2412,codex-vm.exe,guest,915
14:12:04,9400,codex-vm.exe,guest,870
14:12:10,15604,codex-vm.exe,guest,868
14:12:10,2412,codex-vm.exe,guest,915
14:12:10,9400,codex-vm.exe,guest,872
14:12:16,15604,codex-vm.exe,guest,872
14:12:16,2412,codex-vm.exe,guest,926
14:12:16,9400,codex-vm.exe,guest,876
14:12:22,15604,codex-vm.exe,guest,875
14:12:22,2412,codex-vm.exe,guest,927
14:12:22,9400,codex-vm.exe,guest,877
14:12:28,15604,codex-vm.exe,guest,875
14:12:28,2412,codex-vm.exe,guest,928
14:12:28,9400,codex-vm.exe,guest,878
14:12:34,15604,codex-vm.exe,guest,877
14:12:34,2412,codex-vm.exe,guest,929
14:12:34,9400,codex-vm.exe,guest,878
14:12:40,15604,codex-vm.exe,guest,878
14:12:40,2412,codex-vm.exe,guest,931
14:12:40,9400,codex-vm.exe,guest,931
14:12:47,15604,codex-vm.exe,guest,930
14:12:47,2412,codex-vm.exe,guest,990
14:12:47,9400,codex-vm.exe,guest,1028
14:12:53,15604,codex-vm.exe,guest,931
14:12:53,2412,codex-vm.exe,guest,991
14:12:53,9400,codex-vm.exe,guest,1030
14:12:59,15604,codex-vm.exe,guest,934
14:12:59,2412,codex-vm.exe,guest,992
14:12:59,9400,codex-vm.exe,guest,1032
14:13:05,2412,codex-vm.exe,guest,995
14:13:05,9400,codex-vm.exe,guest,1166
14:13:42,15228,codex-vm.exe,supervisor,6
14:13:42,18108,codex-vm.exe,supervisor,6
14:13:42,13396,codex-vm.exe,supervisor,6
14:13:42,11516,codex-vm.exe,guest,7
14:13:42,5748,codex-vm.exe,guest,7
14:13:42,7388,codex-vm.exe,guest,7
14:13:48,15228,codex-vm.exe,supervisor,6
14:13:48,18108,codex-vm.exe,supervisor,6
14:13:48,13396,codex-vm.exe,supervisor,6
14:13:48,11516,codex-vm.exe,guest,7
14:13:48,5748,codex-vm.exe,guest,7
14:13:48,7388,codex-vm.exe,guest,7
14:13:54,15228,codex-vm.exe,supervisor,6
14:13:54,18108,codex-vm.exe,supervisor,6
14:13:54,13396,codex-vm.exe,supervisor,6
14:13:54,3316,codex-vm.exe,guest,7
14:13:54,8452,codex-vm.exe,guest,1097
14:13:54,2252,codex-vm.exe,guest,7
14:14:00,15228,codex-vm.exe,supervisor,6
14:14:00,18108,codex-vm.exe,supervisor,6
14:14:00,13396,codex-vm.exe,supervisor,6
14:14:00,15476,codex-vm.exe,guest,7
14:14:00,8876,codex-vm.exe,guest,7
14:14:06,15228,codex-vm.exe,supervisor,6
14:14:06,18108,codex-vm.exe,supervisor,6
14:14:06,13396,codex-vm.exe,supervisor,6
14:14:06,12404,codex-vm.exe,guest,7
14:14:06,10292,codex-vm.exe,guest,7
14:14:06,5400,codex-vm.exe,guest,7
14:14:12,15228,codex-vm.exe,supervisor,6
14:14:12,18108,codex-vm.exe,supervisor,6
14:14:12,13396,codex-vm.exe,supervisor,6
14:14:12,4340,codex-vm.exe,guest,7
14:14:12,3756,codex-vm.exe,guest,7
14:14:12,12688,codex-vm.exe,guest,7
14:14:18,15228,codex-vm.exe,supervisor,6
14:14:18,18108,codex-vm.exe,supervisor,6
14:14:18,13396,codex-vm.exe,supervisor,6
14:14:18,18524,codex-vm.exe,guest,75
14:14:18,10232,codex-vm.exe,guest,7
14:14:18,12180,codex-vm.exe,guest,12
14:14:24,15228,codex-vm.exe,supervisor,6
14:14:24,18108,codex-vm.exe,supervisor,6
14:14:24,13396,codex-vm.exe,supervisor,6
14:14:24,14728,codex-vm.exe,guest,4
14:14:24,3160,codex-vm.exe,guest,9
14:14:24,10532,codex-vm.exe,guest,23
14:14:31,15228,codex-vm.exe,supervisor,6
14:14:31,18108,codex-vm.exe,supervisor,6
14:14:31,13396,codex-vm.exe,supervisor,6
14:14:31,13116,codex-vm.exe,guest,7
14:14:31,17272,codex-vm.exe,guest,7
14:14:31,15056,codex-vm.exe,guest,6
14:14:37,15228,codex-vm.exe,supervisor,6
14:14:37,18108,codex-vm.exe,supervisor,6
14:14:37,13396,codex-vm.exe,supervisor,6
14:14:37,14944,codex-vm.exe,guest,7
14:14:37,14800,codex-vm.exe,guest,7
14:14:37,3732,codex-vm.exe,guest,7
14:14:43,15228,codex-vm.exe,supervisor,6
14:14:43,13396,codex-vm.exe,supervisor,6
14:14:43,13012,codex-vm.exe,guest,188
14:14:43,1832,codex-vm.exe,guest,16
14:14:55,10116,codex-vm.exe,guest,10
14:14:55,6232,codex-vm.exe,guest,13
14:14:55,14912,codex-vm.exe,guest,10
14:14:55,13804,codex-vm.exe,guest,10
14:15:01,18284,codex-vm.exe,guest,146
14:15:07,13380,codex-vm.exe,guest,15
14:15:07,15336,codex-vm.exe,guest,10
14:15:13,16008,codex-vm.exe,guest,13
14:15:20,14956,codex-vm.exe,guest,38
14:15:20,15684,codex-vm.exe,guest,29
14:15:20,2640,codex-vm.exe,guest,10
14:15:26,8236,codex-vm.exe,guest,13
14:15:26,9748,codex-vm.exe,guest,3
14:15:32,19168,codex-vm.exe,guest,87
14:15:32,19200,codex-vm.exe,guest,53
14:15:32,18604,codex-vm.exe,guest,3
14:15:44,14404,codex-vm.exe,guest,7
14:15:44,5748,codex-vm.exe,guest,6
14:15:51,12096,codex-vm.exe,guest,89
14:15:57,11516,codex-vm.exe,guest,83
14:16:03,11108,codex-vm.exe,guest,89
14:16:03,3572,codex-vm.exe,guest,20
14:16:03,5656,codex-vm.exe,guest,13
14:16:09,8344,codex-vm.exe,guest,91
14:16:09,7684,codex-vm.exe,guest,75
14:16:09,14884,codex-vm.exe,guest,22
14:16:09,15348,codex-vm.exe,guest,3
14:16:15,12896,codex-vm.exe,guest,10
14:16:21,13160,codex-vm.exe,guest,38
14:16:21,2256,codex-vm.exe,guest,37
14:16:21,7528,codex-vm.exe,guest,39
14:16:28,12168,codex-vm.exe,guest,10
14:16:34,2968,codex-vm.exe,guest,173
14:16:40,15328,codex-vm.exe,guest,278
14:16:40,4328,codex-vm.exe,guest,221
14:16:40,16344,codex-vm.exe,guest,151
14:16:46,14324,codex-vm.exe,guest,492
14:16:52,10044,codex-vm.exe,guest,352
14:17:04,14456,codex-vm.exe,guest,286
14:17:04,4320,codex-vm.exe,guest,215
14:17:04,13644,codex-vm.exe,guest,514
14:17:11,14456,codex-vm.exe,guest,760
14:17:11,4320,codex-vm.exe,guest,759
14:17:11,13644,codex-vm.exe,guest,758
14:17:17,14456,codex-vm.exe,guest,761
14:17:17,4320,codex-vm.exe,guest,807
14:17:17,13644,codex-vm.exe,guest,762
14:17:23,14456,codex-vm.exe,guest,773
14:17:23,4320,codex-vm.exe,guest,812
14:17:23,13644,codex-vm.exe,guest,772
14:17:29,14456,codex-vm.exe,guest,781
14:17:29,4320,codex-vm.exe,guest,817
14:17:29,13644,codex-vm.exe,guest,778
14:18:06,13316,codex-vm.exe,guest,367
14:18:19,17664,codex-vm.exe,guest,533
14:18:19,9208,codex-vm.exe,guest,565
14:18:19,15928,codex-vm.exe,guest,334
14:18:25,17664,codex-vm.exe,guest,760
14:18:25,9208,codex-vm.exe,guest,758
14:18:25,15928,codex-vm.exe,guest,759
14:18:31,17664,codex-vm.exe,guest,768
14:18:31,9208,codex-vm.exe,guest,763
14:18:31,15928,codex-vm.exe,guest,807
14:18:37,17664,codex-vm.exe,guest,773
14:18:37,9208,codex-vm.exe,guest,772
14:18:37,15928,codex-vm.exe,guest,812
14:18:44,17664,codex-vm.exe,guest,781
14:18:44,9208,codex-vm.exe,guest,779
14:18:44,15928,codex-vm.exe,guest,818
14:18:50,17664,codex-vm.exe,guest,893
14:18:50,9208,codex-vm.exe,guest,894
14:18:50,15928,codex-vm.exe,guest,920
14:18:56,17664,codex-vm.exe,guest,897
14:18:56,9208,codex-vm.exe,guest,896
14:18:56,15928,codex-vm.exe,guest,924
14:19:02,17664,codex-vm.exe,guest,936
14:19:02,9208,codex-vm.exe,guest,935
14:19:02,15928,codex-vm.exe,guest,957
14:19:08,17664,codex-vm.exe,guest,944
14:19:08,9208,codex-vm.exe,guest,940
14:19:08,15928,codex-vm.exe,guest,970
14:19:14,17664,codex-vm.exe,guest,63
14:19:14,15928,codex-vm.exe,guest,973
14:19:33,16136,codex-vm.exe,supervisor,6
14:19:33,12908,codex-vm.exe,supervisor,6
14:19:33,17472,codex-vm.exe,supervisor,6
14:19:33,8376,codex-vm.exe,guest,7
14:19:33,19300,codex-vm.exe,guest,7
14:19:33,2968,codex-vm.exe,guest,7
14:19:39,16136,codex-vm.exe,supervisor,6
14:19:39,12908,codex-vm.exe,supervisor,6
14:19:39,17472,codex-vm.exe,supervisor,6
14:19:39,9012,codex-vm.exe,guest,7
14:19:39,2276,codex-vm.exe,guest,7
14:19:39,4340,codex-vm.exe,guest,7
14:19:45,16136,codex-vm.exe,supervisor,6
14:19:45,12908,codex-vm.exe,supervisor,6
14:19:45,17472,codex-vm.exe,supervisor,6
14:19:45,14328,codex-vm.exe,guest,1049
14:19:45,6212,codex-vm.exe,guest,7
14:19:45,17268,codex-vm.exe,guest,43
14:19:51,16136,codex-vm.exe,supervisor,6
14:19:51,12908,codex-vm.exe,supervisor,6
14:19:51,17472,codex-vm.exe,supervisor,6
14:19:51,2000,codex-vm.exe,guest,7
14:19:51,1868,codex-vm.exe,guest,8
14:19:51,17144,codex-vm.exe,guest,7
14:19:57,16136,codex-vm.exe,supervisor,6
14:19:57,12908,codex-vm.exe,supervisor,6
14:19:57,17472,codex-vm.exe,supervisor,6
14:19:57,19088,codex-vm.exe,guest,7
14:19:57,11036,codex-vm.exe,guest,7
14:19:57,3416,codex-vm.exe,guest,7
14:20:03,16136,codex-vm.exe,supervisor,6
14:20:03,12908,codex-vm.exe,supervisor,6
14:20:03,17472,codex-vm.exe,supervisor,6
14:20:03,16172,codex-vm.exe,guest,7
14:20:09,16136,codex-vm.exe,supervisor,6
14:20:09,12908,codex-vm.exe,supervisor,6
14:20:09,17472,codex-vm.exe,supervisor,6
14:20:09,14644,codex-vm.exe,guest,7
14:20:09,16840,codex-vm.exe,guest,7
14:20:09,17260,codex-vm.exe,guest,7
14:20:22,19252,codex-vm.exe,guest,216
14:20:22,12264,codex-vm.exe,guest,205
14:20:22,9712,codex-vm.exe,guest,206
14:20:28,19252,codex-vm.exe,guest,266
14:20:28,12264,codex-vm.exe,guest,289
14:20:28,9712,codex-vm.exe,guest,266
14:20:40,17948,codex-vm.exe,supervisor,6
14:20:40,2256,codex-vm.exe,supervisor,6
14:20:40,14288,codex-vm.exe,supervisor,6
14:20:40,6560,codex-vm.exe,guest,7
14:20:40,13508,codex-vm.exe,guest,7
14:20:40,17224,codex-vm.exe,guest,7
14:20:46,17948,codex-vm.exe,supervisor,6
14:20:46,2256,codex-vm.exe,supervisor,6
14:20:46,14288,codex-vm.exe,supervisor,6
14:20:46,15860,codex-vm.exe,guest,7
14:20:46,11024,codex-vm.exe,guest,7
14:20:46,18660,codex-vm.exe,guest,7
14:20:52,10940,codex-vm.exe,guest,7
14:21:11,11680,codex-vm.exe,guest,352
14:21:11,7540,codex-vm.exe,guest,648
14:21:11,15304,codex-vm.exe,guest,312
14:21:17,11680,codex-vm.exe,guest,498
14:21:17,7540,codex-vm.exe,guest,677
14:21:17,15304,codex-vm.exe,guest,569
14:21:23,11680,codex-vm.exe,guest,826
14:21:23,7540,codex-vm.exe,guest,825
14:21:23,15304,codex-vm.exe,guest,826
14:21:29,11680,codex-vm.exe,guest,839
14:21:29,7540,codex-vm.exe,guest,837
14:21:29,15304,codex-vm.exe,guest,840
14:21:36,11680,codex-vm.exe,guest,843
14:21:36,7540,codex-vm.exe,guest,864
14:21:36,15304,codex-vm.exe,guest,844
14:21:42,11680,codex-vm.exe,guest,845
14:21:42,7540,codex-vm.exe,guest,866
14:21:42,15304,codex-vm.exe,guest,854
14:21:48,11680,codex-vm.exe,guest,866
14:21:48,7540,codex-vm.exe,guest,867
14:21:48,15304,codex-vm.exe,guest,855
14:21:54,11680,codex-vm.exe,guest,868
14:21:54,7540,codex-vm.exe,guest,870
14:21:54,15304,codex-vm.exe,guest,856
14:22:00,11680,codex-vm.exe,guest,947
14:22:00,7540,codex-vm.exe,guest,872
14:22:00,15304,codex-vm.exe,guest,857
14:22:06,11680,codex-vm.exe,guest,952
14:22:06,7540,codex-vm.exe,guest,873
14:22:06,15304,codex-vm.exe,guest,858
14:22:12,11680,codex-vm.exe,guest,953
14:22:12,7540,codex-vm.exe,guest,875
14:22:12,15304,codex-vm.exe,guest,860
14:22:18,11680,codex-vm.exe,guest,954
14:22:18,7540,codex-vm.exe,guest,875
14:22:18,15304,codex-vm.exe,guest,865
14:22:24,11680,codex-vm.exe,guest,955
14:22:24,7540,codex-vm.exe,guest,876
14:22:24,15304,codex-vm.exe,guest,865
14:22:31,11680,codex-vm.exe,guest,970
14:22:31,7540,codex-vm.exe,guest,908
14:22:31,15304,codex-vm.exe,guest,866
14:22:37,11680,codex-vm.exe,guest,1009
14:22:37,7540,codex-vm.exe,guest,908
14:22:37,15304,codex-vm.exe,guest,868
14:22:43,11680,codex-vm.exe,guest,1012
14:22:43,7540,codex-vm.exe,guest,910
14:22:43,15304,codex-vm.exe,guest,869
14:22:49,11680,codex-vm.exe,guest,1012
14:22:49,7540,codex-vm.exe,guest,962
14:22:49,15304,codex-vm.exe,guest,929
14:22:55,11680,codex-vm.exe,guest,1112
14:22:55,7540,codex-vm.exe,guest,966
14:22:55,15304,codex-vm.exe,guest,995
14:23:38,17336,codex-vm.exe,supervisor,6
14:23:38,11068,codex-vm.exe,supervisor,6
14:23:38,14688,codex-vm.exe,supervisor,6
14:23:38,12232,codex-vm.exe,guest,7
14:23:38,18488,codex-vm.exe,guest,7
14:23:38,17640,codex-vm.exe,guest,7
14:23:44,17336,codex-vm.exe,supervisor,6
14:23:44,11068,codex-vm.exe,supervisor,6
14:23:44,14688,codex-vm.exe,supervisor,6
14:23:44,4732,codex-vm.exe,guest,7
14:23:44,7124,codex-vm.exe,guest,546
14:23:44,12700,codex-vm.exe,guest,7
14:23:50,17336,codex-vm.exe,supervisor,6
14:23:50,11068,codex-vm.exe,supervisor,6
14:23:50,14688,codex-vm.exe,supervisor,6
14:23:50,14596,codex-vm.exe,guest,7
14:23:50,11552,codex-vm.exe,guest,471
14:23:50,12752,codex-vm.exe,guest,136
14:23:56,17336,codex-vm.exe,supervisor,6
14:23:56,11068,codex-vm.exe,supervisor,6
14:23:56,14688,codex-vm.exe,supervisor,6
14:23:56,14308,codex-vm.exe,guest,7
14:23:56,15652,codex-vm.exe,guest,7
14:23:56,17388,codex-vm.exe,guest,7
14:24:02,17336,codex-vm.exe,supervisor,6
14:24:02,11068,codex-vm.exe,supervisor,6
14:24:02,14688,codex-vm.exe,supervisor,6
14:24:02,13668,codex-vm.exe,guest,367
14:24:02,16204,codex-vm.exe,guest,7
14:24:02,16576,codex-vm.exe,guest,7
14:24:08,17336,codex-vm.exe,supervisor,6
14:24:08,11068,codex-vm.exe,supervisor,6
14:24:08,14688,codex-vm.exe,supervisor,6
14:24:08,10248,codex-vm.exe,guest,7
14:24:08,13580,codex-vm.exe,guest,7
14:24:08,16088,codex-vm.exe,guest,7
14:24:15,17336,codex-vm.exe,supervisor,6
14:24:15,11068,codex-vm.exe,supervisor,6
14:24:15,14688,codex-vm.exe,supervisor,6
14:24:15,1836,codex-vm.exe,guest,95
14:24:15,12064,codex-vm.exe,guest,7
14:24:21,17336,codex-vm.exe,supervisor,6
